Time,Threshold,Probability
2025-12-10 18:00:00,Trace,33.33
2025-12-10 18:00:00,0.1,26.67
2025-12-10 18:00:00,0.3,20.0
2025-12-10 18:00:00,0.6,20.0
2025-12-10 18:00:00,0.9,13.33
2025-12-10 18:00:00,1.2,3.33
2025-12-11 00:00:00,Trace,33.33
2025-12-11 00:00:00,0.1,23.33
2025-12-11 00:00:00,0.3,20.0
2025-12-11 00:00:00,0.6,20.0
2025-12-11 00:00:00,0.9,13.33
2025-12-11 00:00:00,1.2,3.33
2025-12-11 06:00:00,Trace,33.33
2025-12-11 06:00:00,0.1,26.67
2025-12-11 06:00:00,0.3,20.0
2025-12-11 06:00:00,0.6,20.0
2025-12-11 06:00:00,0.9,13.33
2025-12-11 06:00:00,1.2,3.33
2025-12-11 12:00:00,Trace,33.33
2025-12-11 12:00:00,0.1,26.67
2025-12-11 12:00:00,0.3,20.0
2025-12-11 12:00:00,0.6,20.0
2025-12-11 12:00:00,0.9,16.67
2025-12-11 12:00:00,1.2,3.33
2025-12-11 18:00:00,Trace,36.67
2025-12-11 18:00:00,0.1,23.33
2025-12-11 18:00:00,0.3,20.0
2025-12-11 18:00:00,0.6,20.0
2025-12-11 18:00:00,0.9,16.67
2025-12-11 18:00:00,1.2,3.33
2025-12-12 00:00:00,Trace,33.33
2025-12-12 00:00:00,0.1,20.0
2025-12-12 00:00:00,0.3,20.0
2025-12-12 00:00:00,0.6,20.0
2025-12-12 00:00:00,0.9,16.67
2025-12-12 00:00:00,1.2,3.33
2025-12-12 06:00:00,Trace,36.67
2025-12-12 06:00:00,0.1,26.67
2025-12-12 06:00:00,0.3,23.33
2025-12-12 06:00:00,0.6,20.0
2025-12-12 06:00:00,0.9,16.67
2025-12-12 06:00:00,1.2,3.33
2025-12-12 12:00:00,Trace,43.33
2025-12-12 12:00:00,0.1,26.67
2025-12-12 12:00:00,0.3,26.67
2025-12-12 12:00:00,0.6,23.33
2025-12-12 12:00:00,0.9,16.67
2025-12-12 12:00:00,1.2,3.33
2025-12-12 18:00:00,Trace,43.33
2025-12-12 18:00:00,0.1,30.0
2025-12-12 18:00:00,0.3,26.67
2025-12-12 18:00:00,0.6,23.33
2025-12-12 18:00:00,0.9,16.67
2025-12-12 18:00:00,1.2,6.67
2025-12-13 00:00:00,Trace,43.33
2025-12-13 00:00:00,0.1,33.33
2025-12-13 00:00:00,0.3,26.67
2025-12-13 00:00:00,0.6,23.33
2025-12-13 00:00:00,0.9,13.33
2025-12-13 00:00:00,1.2,6.67
2025-12-13 06:00:00,Trace,43.33
2025-12-13 06:00:00,0.1,33.33
2025-12-13 06:00:00,0.3,26.67
2025-12-13 06:00:00,0.6,23.33
2025-12-13 06:00:00,0.9,13.33
2025-12-13 06:00:00,1.2,6.67
2025-12-13 12:00:00,Trace,46.67
2025-12-13 12:00:00,0.1,36.67
2025-12-13 12:00:00,0.3,26.67
2025-12-13 12:00:00,0.6,23.33
2025-12-13 12:00:00,0.9,13.33
2025-12-13 12:00:00,1.2,6.67
2025-12-13 18:00:00,Trace,46.67
2025-12-13 18:00:00,0.1,36.67
2025-12-13 18:00:00,0.3,30.0
2025-12-13 18:00:00,0.6,23.33
2025-12-13 18:00:00,0.9,13.33
2025-12-13 18:00:00,1.2,6.67
2025-12-14 00:00:00,Trace,43.33
2025-12-14 00:00:00,0.1,36.67
2025-12-14 00:00:00,0.3,33.33
2025-12-14 00:00:00,0.6,23.33
2025-12-14 00:00:00,0.9,13.33
2025-12-14 00:00:00,1.2,6.67
2025-12-14 06:00:00,Trace,43.33
2025-12-14 06:00:00,0.1,40.0
2025-12-14 06:00:00,0.3,33.33
2025-12-14 06:00:00,0.6,26.67
2025-12-14 06:00:00,0.9,13.33
2025-12-14 06:00:00,1.2,6.67
2025-12-14 12:00:00,Trace,40.0
2025-12-14 12:00:00,0.1,40.0
2025-12-14 12:00:00,0.3,33.33
2025-12-14 12:00:00,0.6,26.67
2025-12-14 12:00:00,0.9,13.33
2025-12-14 12:00:00,1.2,6.67
2025-12-14 18:00:00,Trace,43.33
2025-12-14 18:00:00,0.1,43.33
2025-12-14 18:00:00,0.3,36.67
2025-12-14 18:00:00,0.6,30.0
2025-12-14 18:00:00,0.9,13.33
2025-12-14 18:00:00,1.2,6.67
2025-12-15 00:00:00,Trace,43.33
2025-12-15 00:00:00,0.1,40.0
