Time,Threshold,Probability
2026-04-04 06:00:00,3,0.0
2026-04-04 12:00:00,0.1,13.33
2026-04-04 12:00:00,0.25,0.0
2026-04-04 12:00:00,0.5,0.0
2026-04-04 12:00:00,1,0.0
2026-04-04 12:00:00,2,0.0
2026-04-04 12:00:00,3,0.0
2026-04-04 18:00:00,0.1,6.67
2026-04-04 18:00:00,0.25,3.33
2026-04-04 18:00:00,0.5,3.33
2026-04-04 18:00:00,1,0.0
2026-04-04 18:00:00,2,0.0
2026-04-04 18:00:00,3,0.0
2026-04-05 00:00:00,0.1,10.0
2026-04-05 00:00:00,0.25,6.67
2026-04-05 00:00:00,0.5,6.67
2026-04-05 00:00:00,1,0.0
2026-04-05 00:00:00,2,0.0
2026-04-05 00:00:00,3,0.0
2026-04-05 06:00:00,0.1,13.33
2026-04-05 06:00:00,0.25,10.0
2026-04-05 06:00:00,0.5,3.33
2026-04-05 06:00:00,1,3.33
2026-04-05 06:00:00,2,0.0
2026-04-05 06:00:00,3,0.0
2026-04-05 12:00:00,0.1,20.0
2026-04-05 12:00:00,0.25,16.67
2026-04-05 12:00:00,0.5,13.33
2026-04-05 12:00:00,1,3.33
2026-04-05 12:00:00,2,0.0
2026-04-05 12:00:00,3,0.0
2026-04-05 18:00:00,0.1,26.67
2026-04-05 18:00:00,0.25,16.67
2026-04-05 18:00:00,0.5,13.33
2026-04-05 18:00:00,1,3.33
2026-04-05 18:00:00,2,0.0
2026-04-05 18:00:00,3,0.0
2026-04-06 00:00:00,0.1,30.0
2026-04-06 00:00:00,0.25,23.33
2026-04-06 00:00:00,0.5,3.33
2026-04-06 00:00:00,1,0.0
2026-04-06 00:00:00,2,0.0
2026-04-06 00:00:00,3,0.0
2026-04-06 06:00:00,0.1,16.67
2026-04-06 06:00:00,0.25,10.0
2026-04-06 06:00:00,0.5,10.0
2026-04-06 06:00:00,1,3.33
2026-04-06 06:00:00,2,0.0
2026-04-06 06:00:00,3,0.0
2026-04-06 12:00:00,0.1,13.33
2026-04-06 12:00:00,0.25,6.67
2026-04-06 12:00:00,0.5,0.0
2026-04-06 12:00:00,1,0.0
2026-04-06 12:00:00,2,0.0
2026-04-06 12:00:00,3,0.0
2026-04-06 18:00:00,0.1,13.33
2026-04-06 18:00:00,0.25,6.67
2026-04-06 18:00:00,0.5,0.0
2026-04-06 18:00:00,1,0.0
2026-04-06 18:00:00,2,0.0
2026-04-06 18:00:00,3,0.0
2026-04-07 00:00:00,0.1,0.0
2026-04-07 00:00:00,0.25,0.0
2026-04-07 00:00:00,0.5,0.0
2026-04-07 00:00:00,1,0.0
2026-04-07 00:00:00,2,0.0
2026-04-07 00:00:00,3,0.0
2026-04-07 06:00:00,0.1,0.0
2026-04-07 06:00:00,0.25,0.0
2026-04-07 06:00:00,0.5,0.0
2026-04-07 06:00:00,1,0.0
2026-04-07 06:00:00,2,0.0
2026-04-07 06:00:00,3,0.0
2026-04-07 12:00:00,0.1,0.0
2026-04-07 12:00:00,0.25,0.0
2026-04-07 12:00:00,0.5,0.0
2026-04-07 12:00:00,1,0.0
2026-04-07 12:00:00,2,0.0
2026-04-07 12:00:00,3,0.0
2026-04-07 18:00:00,0.1,0.0
2026-04-07 18:00:00,0.25,0.0
2026-04-07 18:00:00,0.5,0.0
2026-04-07 18:00:00,1,0.0
2026-04-07 18:00:00,2,0.0
2026-04-07 18:00:00,3,0.0
2026-04-08 00:00:00,0.1,16.67
2026-04-08 00:00:00,0.25,10.0
2026-04-08 00:00:00,0.5,3.33
2026-04-08 00:00:00,1,0.0
2026-04-08 00:00:00,2,0.0
2026-04-08 00:00:00,3,0.0
2026-04-08 06:00:00,0.1,6.67
2026-04-08 06:00:00,0.25,0.0
2026-04-08 06:00:00,0.5,0.0
2026-04-08 06:00:00,1,0.0
2026-04-08 06:00:00,2,0.0
2026-04-08 06:00:00,3,0.0
2026-04-08 12:00:00,0.1,3.33
2026-04-08 12:00:00,0.25,3.33
2026-04-08 12:00:00,0.5,0.0
2026-04-08 12:00:00,1,0.0
2026-04-08 12:00:00,2,0.0
2026-04-08 12:00:00,3,0.0
2026-04-08 18:00:00,0.1,3.33
2026-04-08 18:00:00,0.25,0.0
2026-04-08 18:00:00,0.5,0.0
2026-04-08 18:00:00,1,0.0
2026-04-08 18:00:00,2,0.0
2026-04-08 18:00:00,3,0.0
2026-04-09 00:00:00,0.1,3.33
2026-04-09 00:00:00,0.25,0.0
2026-04-09 00:00:00,0.5,0.0
2026-04-09 00:00:00,1,0.0
2026-04-09 00:00:00,2,0.0
2026-04-09 00:00:00,3,0.0
2026-04-09 06:00:00,0.1,0.0
2026-04-09 06:00:00,0.25,0.0
2026-04-09 06:00:00,0.5,0.0
2026-04-09 06:00:00,1,0.0
2026-04-09 06:00:00,2,0.0
2026-04-09 06:00:00,3,0.0
2026-04-09 12:00:00,0.1,6.67
2026-04-09 12:00:00,0.25,6.67
2026-04-09 12:00:00,0.5,3.33
2026-04-09 12:00:00,1,3.33
2026-04-09 12:00:00,2,0.0
2026-04-09 12:00:00,3,0.0
