Time,Threshold,Probability
2025-05-17 03:00:00,2,0.0
2025-05-17 03:00:00,3,0.0
2025-05-17 06:00:00,0.1,0.0
2025-05-17 06:00:00,0.25,0.0
2025-05-17 06:00:00,0.5,0.0
2025-05-17 06:00:00,1,0.0
2025-05-17 06:00:00,2,0.0
2025-05-17 06:00:00,3,0.0
2025-05-17 09:00:00,0.1,0.0
2025-05-17 09:00:00,0.25,0.0
2025-05-17 09:00:00,0.5,0.0
2025-05-17 09:00:00,1,0.0
2025-05-17 09:00:00,2,0.0
2025-05-17 09:00:00,3,0.0
2025-05-17 12:00:00,0.1,0.0
2025-05-17 12:00:00,0.25,0.0
2025-05-17 12:00:00,0.5,0.0
2025-05-17 12:00:00,1,0.0
2025-05-17 12:00:00,2,0.0
2025-05-17 12:00:00,3,0.0
2025-05-17 15:00:00,0.1,0.0
2025-05-17 15:00:00,0.25,0.0
2025-05-17 15:00:00,0.5,0.0
2025-05-17 15:00:00,1,0.0
2025-05-17 15:00:00,2,0.0
2025-05-17 15:00:00,3,0.0
2025-05-17 18:00:00,0.1,0.0
2025-05-17 18:00:00,0.25,0.0
2025-05-17 18:00:00,0.5,0.0
2025-05-17 18:00:00,1,0.0
2025-05-17 18:00:00,2,0.0
2025-05-17 18:00:00,3,0.0
2025-05-17 21:00:00,0.1,0.0
2025-05-17 21:00:00,0.25,0.0
2025-05-17 21:00:00,0.5,0.0
2025-05-17 21:00:00,1,0.0
2025-05-17 21:00:00,2,0.0
2025-05-17 21:00:00,3,0.0
2025-05-18 00:00:00,0.1,0.0
2025-05-18 00:00:00,0.25,0.0
2025-05-18 00:00:00,0.5,0.0
2025-05-18 00:00:00,1,0.0
2025-05-18 00:00:00,2,0.0
2025-05-18 00:00:00,3,0.0
2025-05-18 03:00:00,0.1,0.0
2025-05-18 03:00:00,0.25,0.0
2025-05-18 03:00:00,0.5,0.0
2025-05-18 03:00:00,1,0.0
2025-05-18 03:00:00,2,0.0
2025-05-18 03:00:00,3,0.0
2025-05-18 06:00:00,0.1,3.33
2025-05-18 06:00:00,0.25,0.0
2025-05-18 06:00:00,0.5,0.0
2025-05-18 06:00:00,1,0.0
2025-05-18 06:00:00,2,0.0
2025-05-18 06:00:00,3,0.0
2025-05-18 09:00:00,0.1,6.67
2025-05-18 09:00:00,0.25,0.0
2025-05-18 09:00:00,0.5,0.0
2025-05-18 09:00:00,1,0.0
2025-05-18 09:00:00,2,0.0
2025-05-18 09:00:00,3,0.0
2025-05-18 12:00:00,0.1,16.67
2025-05-18 12:00:00,0.25,0.0
2025-05-18 12:00:00,0.5,0.0
2025-05-18 12:00:00,1,0.0
2025-05-18 12:00:00,2,0.0
2025-05-18 12:00:00,3,0.0
